    69
        0.000   6.300e-20
        0.010   4.200e-20
        0.012   4.000e-20
        0.015   3.690e-20
        0.020   3.200e-20
        0.025   2.800e-20
        0.030   2.480e-20
        0.035   2.200e-20
        0.040   1.980e-20
        0.050   1.590e-20
        0.060   1.320e-20
        0.080   9.130e-21
        0.100   5.990e-21
        0.125   3.910e-21
        0.150   2.550e-21
        0.175   1.620e-21
        0.200   1.080e-21
        0.225   8.080e-22
        0.230   7.810e-22
        0.235   7.630e-22
        0.240   7.650e-22
        0.245   7.860e-22
        0.250   8.160e-22
        0.275   1.030e-21
        0.300   1.390e-21
        0.350   2.160e-21
        0.400   3.100e-21
        0.500   5.070e-21
        0.600   6.900e-21
        0.700   8.880e-21
        0.800   1.070e-20
        0.900   1.250e-20
        1.000   1.420e-20
        1.200   1.700e-20
        1.500   2.090e-20
        2.000   2.840e-20
        2.500   3.560e-20
        3.000   4.310e-20
        4.000   5.780e-20
        5.000   7.680e-20
        6.000   9.710e-20
        8.000   1.370e-19
       10.000   1.610e-19
       12.000   1.640e-19
       15.000   1.370e-19
       20.000   9.300e-20
       25.000   6.680e-20
       30.000   5.160e-20
       40.000   3.590e-20
       50.000   2.900e-20
       60.000   2.540e-20
       80.000   2.140e-20
      100.000   1.910e-20
      120.000   1.710e-20
      150.000   1.460e-20
      200.000   1.120e-20
      250.000   8.730e-21
      300.000   7.130e-21
      400.000   5.180e-21
      500.000   3.970e-21
      600.000   3.150e-21
      800.000   2.190e-21
     1000.000   1.700e-21
     1500.000   9.800e-22
     2000.000   6.600e-22
     3000.000   3.500e-22
     5000.000   1.500e-22
     7000.000   8.800e-23
    10000.000   4.900e-23

xxxxNNNNN.NNNxx+N.NNNe+NN   

# Elastic momentum transfer cross sections in Argon (Ar+)
# format 4x,f9.3,2x,e10.3
# column # 1 - primary electron energy [eV]
# column # 2 - cross-section, [m^2]
# line # 1 - number of cross-section values to read
#
# from NIFS-DATA-72 report by M.Hayashi (for We<=800eV)
# for We>=1000eV the data are from file ELECTRON.TXT by A.V.Phelps, see 
# http://jila.colorado.edu/~avp/collision_data/electronneutral/ELECTRON.TXT
