    53
       24.600   0.210E-22
       25.000   0.519E-22
       26.000   0.175E-21
       27.000   0.303E-21
       28.000   0.425E-21
       29.000   0.552E-21
       30.000   0.673E-21
       31.000   0.802E-21
       32.000   0.924E-21
       33.000   0.104E-20
       34.000   0.114E-20
       36.000   0.135E-20
       38.000   0.155E-20
       40.000   0.172E-20
       45.000   0.210E-20
       50.000   0.243E-20
       60.000   0.290E-20
       65.000   0.308E-20
       70.000   0.321E-20
       75.000   0.334E-20
       80.000   0.344E-20
       85.000   0.351E-20
       90.000   0.357E-20
       95.000   0.362E-20
      100.000   0.366E-20
      105.000   0.369E-20
      110.000   0.371E-20
      115.000   0.372E-20
      120.000   0.373E-20
      125.000   0.374E-20
      130.000   0.374E-20
      135.000   0.373E-20
      140.000   0.372E-20
      145.000   0.371E-20
      150.000   0.369E-20
      175.000   0.360E-20
      200.000   0.347E-20
      250.000   0.321E-20
      300.000   0.296E-20
      350.000   0.275E-20
      400.000   0.257E-20
      450.000   0.239E-20
      500.000   0.224E-20
      550.000   0.211E-20
      600.000   0.200E-20
      650.000   0.190E-20
      700.000   0.180E-20
      750.000   0.171E-20
      800.000   0.165E-20
      850.000   0.157E-20
      900.000   0.150E-20
      950.000   0.145E-20
     1000.000   0.141E-20
